hours,p_seed,p_int,e_pep,irreversibility
23.470941883767534,0.4801707262924174,0.007349023849219199,0.7302486612438026,0.2697513387561974
23.663326653306612,0.4873774320500893,0.007635101340252129,0.7268626049073337,0.2731373950926663
23.85571142284569,0.49458938956358744,0.007932226060196789,0.7234686616662872,0.2765313383337128
24.04809619238477,0.5018035993916263,0.008240817553524456,0.720067971497006,0.27993202850299403
24.240480961923847,0.50901705834396,0.008561310738476727,0.7166616683759796,0.28333833162402045
24.432865731462925,0.5162267644803649,0.008894156425919357,0.7132508777708761,0.28674912222912385
24.625250501002004,0.5234297221052007,0.00923982185210889,0.7098367141266052,0.2901632858733948
24.817635270541082,0.5306229467399076,0.00959879122543801,0.7064202783543225,0.29357972164567747
25.01002004008016,0.5378034700559223,0.009971566287193671,0.7030026553312381,0.29699734466876193
25.20240480961924,0.5449683447507448,0.010358666886326865,0.6995849114190014,0.30041508858099863
25.394789579158317,0.5521146493502203,0.01076063156819424,0.6961680920083038,0.30383190799169624
25.587174348697395,0.5592394929205542,0.011178018177188316,0.6927532190971564,0.30724678090284363
25.779559118236474,0.5663400196741096,0.01161140447312623,0.6893412889100875,0.3106587110899125
25.971943887775552,0.5734134134536701,0.012061388761214622,0.6859332695652411,0.31406673043475886
26.16432865731463,0.5804569020805693,0.012528590535351339,0.6825300987960681,0.3174699012039319
26.35671342685371,0.5874677615528808,0.013013651134462748,0.6791326817339722,0.32086731826602777
26.549098196392784,0.5944433200807313,0.013517234411506927,0.6757418887579174,0.3242581112420826
26.741482965931862,0.601380961946735,0.014040027414699787,0.6723585534166194,0.32764144658338057
26.93386773547094,0.6082781311805295,0.014582741080440118,0.6689834704285416,0.33101652957145844
27.12625250501002,0.6151323350374398,0.01514611093732289,0.6656173937644907,0.3343826062355093
27.318637274549097,0.6219411472723654,0.015730897820535633,0.6622610348171678,0.3377389651828322
27.511022044088175,0.6287022112010985,0.016337888595830616,0.6589150606615903,0.34108493933840967
27.703406813627254,0.6354132425424094,0.016967896892155394,0.6555800924098381,0.34441990759016194
27.895791583166332,0.6420720320353746,0.01762176384190615,0.6522567036631284,0.3477432963368716
28.08817635270541,0.6486764478275743,0.018300358827639963,0.6489454190637716,0.35105458093622843
28.28056112224449,0.6552244376309256,0.01900458023394599,0.6456467129491104,0.35435328705088964
28.472945891783567,0.6617140306430481,0.019735356203028066,0.6423610081091143,0.35763899189088566
28.665330661322646,0.6681433392331706,0.020493645392394427,0.639088674648876,0.360911325351124
28.857715430861724,0.6745105603926658,0.0212804377328824,0.6358300289568593,0.36416997104314075
29.050100200400802,0.6808139769513546,0.022096755185066524,0.6325853327793571,0.36741466722064287
29.24248496993988,0.6870519585617223,0.0229436524919082,0.6293547924012708,0.3706452075987292
29.43486973947896,0.6932229624541558,0.023822217925301984,0.6261385579329788,0.3738614420670212
29.627254509018037,0.6993255339672171,0.0247335740239586,0.622936722702773,0.377063277297227
29.819639278557116,0.7053583068578247,0.025678878319837024,0.6197493227540603,0.38025067724593975
30.01202404809619,0.7113200033970118,0.026659324050096824,0.6165763364462962,0.38342366355370383
30.20440881763527,0.7172094342576534,0.027676140851288084,0.6134176841584119,0.3865823158415881
